label,source,text,username,mention,title,state
From: Rick Nolan (Representative from Minnesota),facebook,"amidst the terrible aftermath of today's oklahoma tornado, we again watch first responder public employees - police, firefighters, ambulance drivers and so many others - risk their own lives to rescue the victims.   our thoughts, prayers and admiration go out to all. i know those of us in congress will do everything in our power to send help to the people of oklahoma to recover and rebuild.",rick nolan,[],Representative,Minnesota
From: Rick Nolan (Representative from Minnesota),facebook,the latest edition of our e-newsletter is available by clicking the link below. you can subscribe by visiting our official website: www.nolan.house.gov.,rick nolan,[],Representative,Minnesota
From: Grace Napolitano (Representative from California),facebook,we applaud and thank president obama and his administration for continuing to fight against stigma by issuing this critically important proclamation. we must continue to work toward erasing stigma and promote mental wellness so all who are suffering know it is okay to seek help. in may we pay special recognition to the critical efforts of the mental health community and thank them for all their hard work throughout the year. we urge everyone to join in support for mental health awareness by wearing lime green this may. 1.usa.gov/1ftbtcb,grace napolitano,[],Representative,California
From: Grace Napolitano (Representative from California),facebook,"a residential no-burn alert has been issued for all residents of the los angeles air basin today, january 30, 2014 (la metro area, orange county and inland empire) due to elevated fine particulate levels predicted by the south coast air quality management district (scaqmd). exemptions are applied to households that rely on wood as sole source of heat, have no natural gas source, or meet low income threshold. please visit www.aqmd.gov for more detailed information or to sign up for daily updates.",grace napolitano,[],Representative,California
From: Grace Napolitano (Representative from California),facebook,my response to president obama's state of the union address last night 1.usa.gov/xyiwfh,grace napolitano,[],Representative,California
From: Randy Neugebauer (Representative from Texas),facebook,"dana and i wish you a safe and blessed thanksgiving.  iûªm thankful for this day to spend with my family, the food on our table, the servicemen and women who keep our nation safe, and the opportunity to represent you and your neighbors in tx19.  what are you thankful for?",randy neugebauer,[],Representative,Texas
From: Randy Neugebauer (Representative from Texas),facebook,"in this week's roundup, you can read about what's happening in west texas this week, an international outlook, and celebrating october as breast cancer awareness month:",randy neugebauer,[],Representative,Texas
From: Randy Neugebauer (Representative from Texas),facebook,thanks to plainview lions club for having me to today's lunch meeting.  it was an honor to attend lubbock lions club yesterday too. i hope they'll have me back!,randy neugebauer,[],Representative,Texas
From: Randy Neugebauer (Representative from Texas),facebook,"in case you missed this week's roundup... check it out to see where i'll be this week to hear what you have to say about what's going on in west texas, the big country, and in washington.  sign up to receive weekly updates here: http://randy.house.gov/contact-me/newsletter",randy neugebauer,[],Representative,Texas
From: Randy Neugebauer (Representative from Texas),facebook,"watch me live on cnbc with rick santelli at 10:40 et.  we'll talk about gse reform, housing, and the path act: ",randy neugebauer,[],Representative,Texas
